latitude,longitude,altitude,geometry,coordinates,@id,bus,highway,public_transport,name,ref,ref:PID,network,operator,wheelchair,official_status,railway,source,tram,name:de,shelter,direction,local_ref,tactile_paving,note,name:ru,name:cs,wikidata,wikipedia,colour,network:cs,network:en,network:ru,station,subway,transport,level,name:en,name:it,name:nl,alt_name:de,old_name,name:uk,railway:ref,train,uic_ref,bench,bin,destination,old_name:de,start_date,toilets:wheelchair,wheelchair:description,alt_name,layer,entrance,opening_hours,disused,covered,platforms,internet_access,bicycle,route_ref,name:tr,disused:public_transport,door,type,departures_board,amenity,official_name,description,fee,noexit,int_name,lines,access,public_transport:version,name:he,name:es,name:fi,name:fr,name:ja,name:zh,short_name,elevator,description:cs,description:en,bus_routes,capacity,stroller,website,name:ko,barrier,automatic_door,name:be,network:de,depth,name:1971-1990,alt_name:ru,name:1985-1990,check_date,name:1862-1919,name:1919-1940,name:1940-1945,name:1945-1952,name:1953-1990,name:1990-,name:de:1862-1919,name:de:1919-1940,name:de:1940-1945,ele,fixme
50.1002204,14.4914067,,Point,,node/25552318,yes,bus_stop,platform,Novovysočanská,,U498Z1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1052771,14.5572831,,Point,,node/25639010,yes,bus_stop,platform,Hejtmanská,B,U137Z2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0684457,14.4034772,,Point,,node/25675275,yes,bus_stop,platform,Na Knížecí,T,U1040Z19P,,,,,,,,,,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1156491,14.4369159,,Point,,node/25675970,yes,bus_stop,platform,Parking Blanka - Troja,A,U7406Z1N,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,no,no,Zoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1096386,14.4375463,,Point,,node/25681629,,,stop_position,Nádraží Holešovice,,,,,,,tram_stop,,yes,Bahnhof Holleschowitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0999788,14.4231325,,Point,,node/25685001,,,stop_position,Letenské náměstí,U324Z2,,,,,,tram_stop,Bing;cuzk,yes,Sommerbergplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1014277,14.3948807,,Point,,node/25692047,yes,bus_stop,platform,Dejvická,G,U321Z7,,,,,,,,Dejwitz,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0833064,14.3122182,,Point,,node/25696810,yes,bus_stop,platform,Drnovská,B,U700Z2P,Pražská integrovaná doprava,"Dopravní podnik hl. m. Prahy, akciová společnost",,,,,,,,backward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0813287,14.3103646,,Point,,node/25696817,yes,bus_stop,platform,Staré náměstí,C,U700Z3P,Pražská integrovaná doprava,"Dopravní podnik hl. m. Prahy, akciová společnost",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.989587,14.350507,,Point,,node/25697598,yes,bus_stop,platform,Safírová,A,U637Z1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.9857999,14.357199,,Point,,node/25697604,yes,bus_stop,platform,Prvomájová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0980813,14.4812855,,Point,,node/25916961,yes,bus_stop,platform,Odlehlá,,U763Z1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0866999,14.4819471,,Point,,node/25917589,yes,bus_stop,platform,Malešická,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0723151,14.4923525,,Point,,node/25917898,yes,bus_stop,platform,Strašnická,,U713Z5P,,,,,,,,,yes,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0580769,14.4932123,,Point,,node/25918265,yes,bus_stop,platform,Jesenická,,U671Z1P,,,,,,,,,no,,A,,výstupní,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0498492,14.4888841,,Point,,node/25918393,yes,bus_stop,platform,Měchenická,,U375Z1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0500383,14.4826264,,Point,,node/25918403,yes,bus_stop,platform,Spořilov,,U697Z6P,,,,,,,,Rosenbühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0755123,14.4306269,,Point,,node/25936016,,,stop_position,I. P. Pavlova,,,,,,,tram_stop,Bing,yes,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1327907,14.453671,,Point,,node/25985368,,,stop_position,Vozovna Kobylisy,U864Z1,,,,,,tram_stop,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1327042,14.4538295,,Point,,node/25985396,,,stop_position,Vozovna Kobylisy,U864Z52,,,,,,tram_stop,,yes,,,,,,výstupní zastávka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0729964,14.3089083,,Point,,node/26063489,yes,bus_stop,platform,Radnice Řepy,,U1203Z1P,Pražská integrovaná doprava,"Dopravní podnik hl. m. Prahy, akciová společnost",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0758319,14.3233766,,Point,,node/26065846,,,stop_position,Bílá Hora,,,,,,,tram_stop,,yes,Weißer Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1106721,14.5145608,,Point,,node/26164820,yes,bus_stop,stop_position,Kolbenova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.063164,14.4067061,,Point,,node/26231202,,,,Praha-Smíchov severní nástupiště,,,,cz:SŽDC,,,station,,,Prag-Smichow Nordbahnsteig,,,,,,,,Q12046783,cs:Praha-Smíchov severní nástupiště,,,,,,,,,,,,,,,584862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.068724,14.4922542,,Point,,node/26396789,yes,bus_stop,platform,Nádraží Strašnice,,U459Z5P,,,,,,,,Bahnhof Straschnitz,yes,,E,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0652299,14.4928274,,Point,,node/26424974,yes,bus_stop,platform,Korytná,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0509204,14.4821941,,Point,,node/27025636,,,stop_position,Spořilov,,,,,,,tram_stop,Bing,yes,Rosenbühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1172821,14.4740313,,Point,,node/27356640,yes,bus_stop,platform,Čertův vršek,,,,,,,,,,,no,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1428382,14.5070323,,Point,,node/28586560,yes,bus_stop,platform,Sídliště Letňany,A,U21Z1P,PID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1167897,14.5144084,,Point,,node/28587634,yes,bus_stop,platform,Klíčov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1140793,14.512383,,Point,,node/28587747,yes,bus_stop,platform,Pod Krocínkou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0164199,14.4690014,,Point,,node/28976808,yes,bus_stop,platform,Zelené domky,B,U909Z2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1009391,14.4500341,,Point,,node/29581461,,,stop_position,Tusarova,U81Z3,,,,,,tram_stop,cz:IPRPraha:ortofoto,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0433245,14.5572984,,Point,,node/29820805,yes,bus_stop,platform,Bolevecká,,U732Z2P,,,,,,,,,,forward,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0410018,14.5519926,,Point,,node/29820807,yes,bus_stop,platform,Livornská,,U3052Z1P,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0252269,14.4343582,,Point,,node/29940198,yes,bus_stop,platform,Sídliště Novodvorská,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0206114,14.4381492,,Point,,node/29941342,yes,bus_stop,platform,Lhotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0170396,14.4328837,,Point,,node/29941486,yes,bus_stop,platform,Sídliště Lhotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0121586,14.4168364,,Point,,node/29941674,yes,bus_stop,platform,Družná,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0122058,14.4171224,,Point,,node/29941696,yes,bus_stop,platform,Družná,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0063528,14.4296571,,Point,,node/30002762,yes,bus_stop,platform,Modřanská rokle,C,U947Z3P,PID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0045436,14.4191212,,Point,,node/30002777,yes,bus_stop,platform,Poliklinika Modřany,,,PID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0051896,14.4326375,,Point,,node/30079570,,,stop_position,Sídliště Modřany,,,,,,,tram_stop,Bing,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0063782,14.4290754,,Point,,node/30079573,,,stop_position,Modřanská rokle,,,,,,,tram_stop,Bing,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0055624,14.4231251,,Point,,node/30079580,,,stop_position,U Libušského potoka,,,,,,,tram_stop,Bing,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0045885,14.4188104,,Point,,node/30079586,,,stop_position,Poliklinika Modřany,,,,,,,tram_stop,Bing,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0022199,14.4097442,,Point,,node/30079593,,,stop_position,Čechova čtvrť,,U1006Z1P,,,yes,,tram_stop,Bing,yes,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0045333,14.4032875,,Point,,node/30079600,,,stop_position,Nádraží Modřany,,,,,,,tram_stop,Bing,yes,Bahnhof Moderschan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0090781,14.4030491,,Point,,node/30079641,,,stop_position,Modřanská škola,,,,,,,tram_stop,Bing,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0135277,14.4018578,,Point,,node/30079843,,,stop_position,Belárie,,,,,,,tram_stop,Bing,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.056286,14.5430891,,Point,,node/30582218,yes,bus_stop,platform,Továrny Hostivař,,U761Z1,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0568463,14.5485605,,Point,,node/30582358,yes,bus_stop,platform,Za Nadjezdem,,U1024Z1,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.078447,14.3889547,,Point,,node/30959876,yes,bus_stop,platform,Stadion Strahov,,U699Z3P,,,,,,,,,yes,,C,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0304627,14.4548298,,Point,,node/30991882,yes,bus_stop,platform,Nemocnice Krč,A,U488Z1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0282737,14.4568231,,Point,,node/30991887,yes,bus_stop,platform,Klárův ústav,B,U257Z2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0230638,14.4037035,,Point,,node/31030362,,,stop_position,Černý kůň,,,,,,,tram_stop,Bing,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0341349,14.4074826,,Point,,node/31030377,,,stop_position,Pobřežní cesta,,,,,,,tram_stop,Bing,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0425753,14.4733538,,Point,,node/31203302,yes,bus_stop,platform,Starý Spořilov,,U704Z2P,,,,,,,,Alt Rosenbühl,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1496455,14.4488962,,Point,,node/31505130,yes,bus_stop,platform,Měděnecká,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.072105,14.5004461,,Point,,node/31623382,yes,bus_stop,platform,Štěchovická,,,,,,,,,,,yes,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0950734,14.4748352,,Point,,node/31624631,,,stop_position,Krejcárek,,,,,,,tram_stop,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0066502,14.4293215,,Point,,node/31764944,,bus_stop,platform,Modřanská rokle,D,U947Z4P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0632744,14.4046645,,Point,,node/31791247,,,stop_position,Křížová,,,,,yes,,tram_stop,Bing;cuzk,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1079048,14.3537514,,Point,,node/31969893,yes,bus_stop,platform,Jenerálka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0591614,14.5165889,,Point,,node/32948211,yes,bus_stop,platform,U Průseku,,U1226Z2P,,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.038152,14.6378788,,Point,,node/34662119,,bus_stop,platform,Pod Hradem,A,U1272Z1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1039385,14.4748096,,Point,,node/34821794,,,stop_position,Palmovka,U529Z2,,,,,,tram_stop,cz:IPRPraha:ortofoto,yes,Palmhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0922434,14.5121273,,Point,,node/49345358,yes,bus_stop,platform,Pod Táborem,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1006952,14.3920096,,Point,,node/55320587,,,,"Dejvická, metro A",,,,,no,,subway_entrance,,,"Dejwitz, U-Bahn A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1002139,14.3916565,,Point,,node/55320589,,,,"Dejvická, metro A",,,,,no,,subway_entrance,,,"Dejwitz, U-Bahn A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0980025,14.3591886,,Point,,node/55538877,,,platform,Sídliště Červený Vrch,,,,,yes,,tram_stop,Bing,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0985587,14.3643619,,Point,,node/55543528,,,platform,Bořislavka,,,,,,,tram_stop,survey,yes,Borislaus-Hof,,,,,,,,,,,,,,,,,,,,,,Horoměřická,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0989748,14.3696592,,Point,,node/55543540,,,platform,Na Pískách,,,,,,,tram_stop,Bing,yes,Sandberg,,,,,,,,,,,,,,,,,,,,,,Bořislavka,,,,,,,,Borislaus-Hof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0994415,14.3751335,,Point,,node/55552059,,,platform,Hadovka,,,,,,,tram_stop,Bing,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1001108,14.3866269,,Point,,node/55552100,,,platform,Thákurova,,,,,,,tram_stop,Bing,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1003628,14.3915194,,Point,,node/55552102,,,platform,Dejvická,,,,,,,tram_stop,Bing,yes,Dejwitz,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0995032,14.3955163,,Point,,node/55552358,,,platform,Vítězné náměstí,,,,,,,tram_stop,Bing;cuzk,yes,Siegesplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0756757,14.5154573,,Point,,node/60653058,,,,"Depo Hostivař, Metro A",,,,,yes,,subway_entrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0350904,14.5518517,,Point,,node/60673071,yes,bus_stop,platform,Newtonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0986409,14.4373213,,Point,,node/60709251,,,stop_position,Vltavská,,,,,,,tram_stop,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0951888,14.4369646,,Point,,node/60709261,,,stop_position,Štvanice,,,PID,cz:DPP,,,tram_stop,,yes,Hetzinsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1006038,14.3926787,,Point,,node/60953390,yes,bus_stop,platform,Dejvická,,U321Z9,,,,,,,,Dejwitz,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0756018,14.4304751,,Point,,node/61821915,,,,"I. P. Pavlova, metro C",,,,,yes,,subway_entrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,There is an elevator to enter this station. The entrance is from Legerova street- away from the main entrance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0573695,14.4235349,,Point,,node/64815120,yes,bus_stop,platform,Doliny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0605618,14.4694496,,Point,,node/65412386,yes,bus_stop,platform,Bohdalec,,U37Z1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0527093,14.4748546,,Point,,node/65472969,yes,bus_stop,platform,Teplárna Michle,,,,,,,tram_stop,Bing,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589909,14.4934267,,Point,,node/65542652,yes,bus_stop,platform,Želivecká,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
